elapsed_s,rate_ticks_per_sec
1.000,0.0
1.500,0.0
2.000,0.0
2.500,0.0
3.000,0.0
3.500,0.0
4.000,0.0
4.500,0.0
5.000,0.0
5.500,0.0
6.000,0.0
6.500,0.0
7.000,0.0
7.500,0.0
8.000,0.0
8.500,0.0
9.000,0.0
9.500,0.0
10.000,0.0
10.500,0.0
11.000,0.0
11.500,0.0
12.000,0.0
12.500,0.0
13.000,0.0
13.500,0.0
14.000,0.0
14.500,0.0
15.000,0.0
15.500,0.0
16.000,0.0
16.500,0.0
17.000,0.0
17.500,0.0
18.000,0.0
18.500,0.0
19.000,0.0
19.500,0.0
19.999,0.0
20.499,0.0
